key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100	x101	x102	x103	x104	x105	x106	x107	x108	x109	x110	x111	x112	x113	x114	x115	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23
372	0.320476	0.861483	0.463676	0.438431	0.793941	0.469936	0.372242	0.292719	0.031510	0.210127	0.261852	0.101604	0.659370	0.791765	0.817262	0.738776	0.493835	0.207591	0.149542	0.912423	0.692850	0.899062	0.060554	0.859959	0.469614	0.592239	0.076761	0.726709	0.275388	0.856372	0.406140	0.305120	0.455803	0.734634	0.668963	0.429010	0.210996	0.800581	0.450484	0.631052	0.898469	0.860770	0.781746	0.154574	0.091370	0.210491	0.935279	0.107115	0.391028	0.090709	0.137576	0.271363	0.208956	0.277610	0.095932	0.553762	0.548194	0.328437	0.546166	0.657282	0.189868	0.508577	0.663248	0.486657	0.297270	0.951217	0.821510	0.778964	0.362704	0.148899	0.205694	0.299874	0.479259	0.009171	0.612236	0.623608	0.128994	0.221433	0.566374	0.994738	0.171674	0.718754	0.298893	0.538559	0.613316	0.848078	0.460250	0.609572	0.587729	0.936868	0.280609	0.623629	0.558790	0.029296	0.458734	0.653324	0.063795	0.208857	0.493341	0.672695	0.846927	0.863147	0.836012	0.207836	0.079998	0.375402	0.416785	0.540328	0.091076	0.715392	0.202884	0.611834	0.981658	0.433177	0.237641	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
373	0.159735	0.487696	0.193710	0.518252	0.587195	0.396683	0.381398	0.591233	0.456134	0.595600	0.905681	0.000630	0.789163	0.675783	0.158324	0.710093	0.469792	0.091348	0.316060	0.444669	0.948602	0.262665	0.593217	0.762064	0.802591	0.070377	0.912017	0.363592	0.834142	0.036226	0.176183	0.442113	0.912884	0.173433	0.008945	0.961716	0.734792	0.610160	0.277309	0.440711	0.460581	0.800197	0.955972	0.055650	0.055600	0.055333	0.857507	0.608395	0.713973	0.624094	0.254514	0.943196	0.099856	0.587804	0.731561	0.822332	0.596853	0.768655	0.912559	0.826730	0.320981	0.094892	0.629409	0.441466	0.425082	0.858856	0.293027	0.801744	0.523616	0.435271	0.801880	0.233347	0.539457	0.932951	0.999570	0.792609	0.313090	0.962178	0.044429	0.747540	0.411693	0.600382	0.320023	0.963186	0.282490	0.158808	0.909816	0.006242	0.559701	0.662568	0.854716	0.263314	0.266214	0.418783	0.974283	0.687999	0.692816	0.845176	0.116118	0.437722	0.793815	0.258469	0.655982	0.142011	0.160550	0.053251	0.306173	0.033092	0.937888	0.069707	0.621314	0.528273	0.025822	0.507599	0.499789	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000
374	0.444738	0.628237	0.376961	0.143775	0.787062	0.228455	0.125051	0.256909	0.685398	0.241267	0.745155	0.833168	0.515408	0.127649	0.028568	0.340336	0.057062	0.294556	0.282878	0.394531	0.680503	0.991719	0.114088	0.080895	0.008115	0.224230	0.892097	0.796334	0.756693	0.724339	0.668249	0.565563	0.727876	0.046136	0.819990	0.768817	0.246409	0.121736	0.719957	0.318631	0.645329	0.053089	0.651707	0.997571	0.371408	0.554060	0.994267	0.281601	0.806604	0.330283	0.187065	0.570420	0.734774	0.697698	0.594500	0.152833	0.930053	0.111666	0.917914	0.231896	0.771426	0.079180	0.175253	0.678344	0.080639	0.911367	0.510387	0.591008	0.809442	0.503172	0.398155	0.940874	0.824176	0.304980	0.562687	0.638344	0.083917	0.098731	0.542685	0.706495	0.005770	0.737987	0.466239	0.225639	0.603676	0.960029	0.625099	0.661197	0.882490	0.989251	0.319367	0.466259	0.146908	0.660943	0.564834	0.861014	0.257588	0.537442	0.630787	0.659044	0.452944	0.904431	0.361385	0.274940	0.072916	0.982066	0.553536	0.647159	0.360625	0.074439	0.244884	0.014246	0.056397	0.777567	0.403588	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
375	0.694035	0.100878	0.659982	0.533716	0.157063	0.702697	0.918016	0.067273	0.732562	0.260379	0.912219	0.269770	0.616969	0.546877	0.815139	0.328816	0.950492	0.775482	0.063789	0.149114	0.092104	0.409358	0.544368	0.339950	0.306622	0.044671	0.111348	0.657119	0.002388	0.035786	0.114465	0.824080	0.248776	0.306549	0.909914	0.603323	0.140921	0.070049	0.994358	0.815768	0.512196	0.561805	0.999649	0.461799	0.591424	0.243131	0.206721	0.182691	0.050137	0.528227	0.131154	0.709233	0.199444	0.022631	0.732000	0.216104	0.900968	0.597908	0.556333	0.222098	0.832522	0.608517	0.851952	0.344595	0.180882	0.661903	0.887459	0.219379	0.825278	0.360138	0.351728	0.700113	0.468693	0.356035	0.746235	0.516892	0.291530	0.086177	0.150842	0.298826	0.864816	0.042812	0.323360	0.905801	0.583966	0.313238	0.658373	0.669065	0.374206	0.178818	0.214148	0.248542	0.323384	0.995904	0.799364	0.483736	0.871371	0.847434	0.462346	0.490544	0.246491	0.854039	0.213035	0.783550	0.418442	0.573099	0.030651	0.524466	0.055102	0.278260	0.951172	0.255255	0.243340	0.495212	0.773071	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000
376	0.974969	0.730607	0.123842	0.641824	0.401727	0.997979	0.353976	0.339421	0.500806	0.769088	0.330486	0.399642	0.963941	0.389119	0.928575	0.853884	0.490173	0.485041	0.186646	0.187148	0.044588	0.100453	0.433818	0.587891	0.283207	0.508647	0.807192	0.069683	0.223511	0.349521	0.372274	0.093272	0.288191	0.183378	0.078372	0.790798	0.506137	0.643234	0.543571	0.865574	0.289785	0.242840	0.848631	0.222818	0.378841	0.844847	0.480378	0.881849	0.751024	0.203877	0.184917	0.013574	0.917895	0.635030	0.192973	0.109870	0.727756	0.033800	0.974964	0.292260	0.041800	0.060611	0.017936	0.838028	0.558440	0.150130	0.010105	0.332070	0.019634	0.982358	0.247328	0.567173	0.272334	0.588528	0.685681	0.770639	0.471833	0.503637	0.620340	0.739123	0.212459	0.177451	0.552061	0.003926	0.371085	0.127372	0.450838	0.977368	0.769616	0.517287	0.845737	0.379268	0.742390	0.721563	0.360027	0.785238	0.960722	0.031205	0.791784	0.629398	0.546990	0.354442	0.048670	0.455736	0.076471	0.354634	0.910364	0.835046	0.238825	0.434957	0.112769	0.337882	0.999678	0.379449	0.016648	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000
377	0.838219	0.338518	0.380426	0.767174	0.971922	0.686346	0.564362	0.783216	0.294374	0.337051	0.706036	0.724873	0.887297	0.485848	0.320846	0.996871	0.068762	0.840800	0.429572	0.176660	0.263958	0.185673	0.153818	0.026559	0.572365	0.829187	0.768501	0.945020	0.393341	0.806979	0.073895	0.559974	0.805286	0.738214	0.821764	0.769788	0.050711	0.221384	0.952815	0.375277	0.513851	0.159656	0.472104	0.430302	0.788791	0.673411	0.273441	0.037630	0.981173	0.142175	0.667808	0.620942	0.494846	0.597675	0.413637	0.302192	0.331457	0.137836	0.906606	0.605668	0.617882	0.874371	0.835426	0.005138	0.104643	0.879698	0.897291	0.145079	0.467302	0.806338	0.026109	0.686051	0.401185	0.037536	0.543039	0.157224	0.310139	0.776355	0.869783	0.654824	0.420372	0.963025	0.515402	0.522709	0.059931	0.051450	0.997003	0.460044	0.357668	0.332509	0.626234	0.118166	0.444227	0.129938	0.553206	0.497027	0.504458	0.051940	0.865836	0.275808	0.712026	0.136228	0.267289	0.611571	0.946686	0.806251	0.235831	0.220412	0.289478	0.928055	0.935804	0.748004	0.916684	0.739393	0.275679	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000
378	0.576327	0.927574	0.684559	0.430814	0.365148	0.621259	0.505155	0.465566	0.345676	0.377066	0.052443	0.242284	0.547440	0.642463	0.349031	0.997890	0.495883	0.839243	0.452220	0.288689	0.665919	0.620404	0.409416	0.714457	0.591813	0.261771	0.912491	0.088131	0.437771	0.181177	0.267775	0.178844	0.993785	0.511526	0.284738	0.260536	0.315729	0.207950	0.963571	0.613148	0.543020	0.235495	0.109951	0.322253	0.431509	0.205155	0.351648	0.964502	0.058219	0.194654	0.217472	0.475811	0.646924	0.327534	0.601087	0.683995	0.239533	0.325034	0.779893	0.789348	0.711379	0.002004	0.512247	0.208343	0.195414	0.262837	0.445433	0.696672	0.782471	0.233159	0.418255	0.167161	0.006402	0.338634	0.237156	0.172166	0.615678	0.120538	0.652756	0.526857	0.747474	0.224360	0.119320	0.045705	0.909743	0.313370	0.277314	0.066713	0.388904	0.773576	0.690657	0.251534	0.295344	0.842184	0.100907	0.455195	0.669058	0.547124	0.135263	0.685063	0.644543	0.410788	0.629531	0.154693	0.193371	0.316903	0.202424	0.984343	0.331304	0.689217	0.528540	0.103963	0.353636	0.073518	0.125081	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000
379	0.558561	0.458539	0.358454	0.566184	0.321648	0.478284	0.291742	0.751623	0.806100	0.338506	0.016567	0.567415	0.078600	0.723196	0.498204	0.600159	0.021683	0.670891	0.433578	0.482973	0.535216	0.541914	0.074557	0.918255	0.995974	0.704332	0.211265	0.834237	0.504855	0.181305	0.332562	0.825494	0.543026	0.671440	0.099779	0.353113	0.999880	0.106389	0.484109	0.385878	0.961693	0.962484	0.459312	0.803844	0.509282	0.024448	0.215894	0.772997	0.553829	0.133830	0.251060	0.971147	0.034985	0.711333	0.190490	0.099411	0.792626	0.282613	0.471645	0.739419	0.495775	0.326924	0.913914	0.552218	0.508778	0.874807	0.923420	0.871514	0.391487	0.728571	0.023535	0.670098	0.679386	0.998869	0.715195	0.811343	0.182726	0.777292	0.158228	0.384935	0.249871	0.956821	0.622134	0.468445	0.851419	0.920235	0.361937	0.111842	0.366974	0.359005	0.297496	0.151619	0.420631	0.280165	0.711226	0.390749	0.279365	0.778397	0.017265	0.376993	0.934864	0.269112	0.889940	0.845302	0.542681	0.554386	0.668700	0.571938	0.090603	0.759120	0.143520	0.012851	0.336141	0.565952	0.392310	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000
380	0.943315	0.549444	0.406600	0.846604	0.150015	0.187258	0.590991	0.999166	0.035510	0.386948	0.502973	0.145201	0.651138	0.912778	0.877759	0.541492	0.886560	0.381835	0.422599	0.794815	0.855901	0.162425	0.131885	0.225283	0.483490	0.450438	0.131908	0.386858	0.756273	0.779968	0.062322	0.859500	0.637243	0.292442	0.365071	0.990068	0.550815	0.458740	0.092655	0.954229	0.514775	0.514553	0.637879	0.947163	0.796630	0.288149	0.683573	0.096802	0.024702	0.768202	0.496032	0.551871	0.745071	0.706285	0.321309	0.958895	0.796951	0.664293	0.896877	0.008910	0.022189	0.381304	0.775815	0.896282	0.707272	0.935935	0.024248	0.983378	0.341368	0.994101	0.006395	0.079830	0.841424	0.923460	0.116168	0.527535	0.607615	0.836308	0.410271	0.736461	0.178262	0.089560	0.618013	0.786215	0.018103	0.301417	0.077764	0.749968	0.685434	0.542536	0.332121	0.365291	0.788313	0.680533	0.085924	0.139139	0.736797	0.541622	0.067234	0.151656	0.208642	0.242786	0.054274	0.757132	0.878420	0.139257	0.124270	0.070199	0.050299	0.989524	0.116789	0.670289	0.319542	0.576990	0.401463	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000
381	0.808646	0.229207	0.744591	0.028447	0.775265	0.544025	0.410663	0.827864	0.232119	0.310916	0.727372	0.950832	0.200466	0.088486	0.021195	0.429860	0.286123	0.841739	0.337476	0.993894	0.915305	0.107248	0.872874	0.579456	0.307808	0.807009	0.429669	0.648090	0.831260	0.984604	0.868734	0.354177	0.813634	0.618516	0.292600	0.838152	0.582848	0.834748	0.585829	0.859816	0.892812	0.790805	0.700411	0.128182	0.530548	0.188272	0.457676	0.827890	0.142521	0.278279	0.781071	0.522655	0.973900	0.162725	0.536798	0.316876	0.029607	0.851024	0.858840	0.547073	0.974313	0.134291	0.582326	0.738722	0.235131	0.031567	0.875010	0.436715	0.075397	0.642190	0.309900	0.752762	0.879509	0.857661	0.482443	0.436261	0.083789	0.155796	0.227233	0.759429	0.725567	0.951236	0.648963	0.809196	0.020802	0.824554	0.514766	0.585155	0.507783	0.317825	0.425949	0.017768	0.327516	0.977138	0.098883	0.688201	0.834572	0.148523	0.697357	0.261273	0.730296	0.591275	0.339398	0.139655	0.375773	0.674973	0.991362	0.746496	0.973307	0.730819	0.146895	0.072054	0.904664	0.048108	0.163608	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
382	0.899013	0.542571	0.012827	0.982945	0.135215	0.309082	0.302537	0.843824	0.025972	0.671348	0.364395	0.129411	0.335859	0.077519	0.618369	0.382849	0.279966	0.050025	0.909762	0.465359	0.662917	0.244386	0.617640	0.020899	0.693940	0.549337	0.122454	0.166675	0.200525	0.653662	0.836340	0.538930	0.587526	0.624908	0.457623	0.983833	0.711343	0.531468	0.422237	0.817688	0.134029	0.248006	0.619791	0.897646	0.725251	0.170917	0.730392	0.550471	0.698602	0.910632	0.607583	0.384232	0.174273	0.298189	0.591759	0.575008	0.127254	0.624494	0.956121	0.482108	0.752573	0.151029	0.558799	0.768995	0.932464	0.071431	0.171831	0.367580	0.596739	0.762718	0.709449	0.225415	0.000136	0.539597	0.811194	0.754108	0.965849	0.496936	0.030796	0.919611	0.740434	0.095429	0.290207	0.247600	0.384869	0.269845	0.932224	0.039518	0.637581	0.113930	0.692440	0.165213	0.440282	0.669387	0.639773	0.903477	0.901346	0.063994	0.724480	0.200501	0.682720	0.678131	0.078160	0.151932	0.992967	0.313835	0.919397	0.647434	0.307954	0.808691	0.087038	0.695565	0.177721	0.216282	0.609678	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000
383	0.620542	0.915877	0.236365	0.208899	0.957951	0.780830	0.177581	0.808959	0.321780	0.378741	0.615083	0.845148	0.256563	0.749213	0.763448	0.982993	0.261232	0.819183	0.064602	0.701531	0.776979	0.815586	0.620042	0.697305	0.798271	0.346351	0.686715	0.836556	0.734598	0.714998	0.329604	0.610505	0.832668	0.975202	0.980706	0.328349	0.921279	0.450857	0.307957	0.908505	0.676533	0.820195	0.375652	0.089620	0.636738	0.204782	0.897538	0.472610	0.320879	0.884109	0.787980	0.481412	0.935418	0.570830	0.736750	0.714244	0.680620	0.409499	0.581087	0.045073	0.608554	0.014647	0.833526	0.241867	0.198888	0.747234	0.182708	0.682344	0.023003	0.511725	0.431062	0.230618	0.946723	0.293245	0.515459	0.763894	0.924979	0.362999	0.788459	0.467655	0.983193	0.922104	0.103062	0.736075	0.430338	0.653127	0.162129	0.808051	0.462233	0.288521	0.206052	0.464967	0.133805	0.125014	0.679751	0.073011	0.490341	0.143838	0.213414	0.432430	0.320174	0.208427	0.416556	0.426677	0.493993	0.214274	0.897054	0.490262	0.926386	0.412320	0.979064	0.921919	0.925894	0.200764	0.014940	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
384	0.218437	0.717216	0.679023	0.728905	0.419953	0.463532	0.101609	0.508662	0.716962	0.529559	0.064213	0.132404	0.686316	0.037463	0.914878	0.157310	0.111114	0.749988	0.038855	0.693370	0.837221	0.477219	0.841608	0.023323	0.338797	0.848945	0.334643	0.602125	0.345288	0.249738	0.336611	0.867597	0.520823	0.675900	0.893286	0.757311	0.225187	0.858445	0.018236	0.463457	0.403695	0.548852	0.493260	0.572378	0.030736	0.616245	0.990054	0.966055	0.972832	0.773631	0.371911	0.649246	0.082448	0.532445	0.434989	0.070953	0.755574	0.815291	0.619647	0.015604	0.556223	0.283748	0.497005	0.911067	0.958525	0.775278	0.791725	0.002195	0.686258	0.123775	0.857735	0.752478	0.102555	0.264145	0.479956	0.343047	0.480174	0.601682	0.217160	0.844298	0.714464	0.415513	0.835166	0.106643	0.014764	0.803292	0.007494	0.912177	0.153109	0.539632	0.936283	0.558820	0.578769	0.818855	0.770849	0.811074	0.876886	0.456776	0.430278	0.094851	0.852703	0.433783	0.589996	0.758753	0.489446	0.779071	0.023530	0.068282	0.091369	0.847091	0.348563	0.324172	0.363019	0.446293	0.959768	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
385	0.124182	0.088608	0.235204	0.203986	0.991965	0.481563	0.446616	0.602606	0.745568	0.158579	0.507714	0.829214	0.988375	0.634267	0.168720	0.381520	0.132544	0.300461	0.259446	0.457736	0.497180	0.806948	0.662668	0.035495	0.134822	0.042722	0.926716	0.504161	0.680952	0.893982	0.934027	0.245659	0.704259	0.539279	0.044612	0.298255	0.620167	0.238903	0.341830	0.325964	0.435545	0.248713	0.394482	0.396413	0.049366	0.093234	0.310095	0.244223	0.725417	0.798189	0.344035	0.309534	0.190803	0.699621	0.474374	0.755828	0.697140	0.899594	0.498255	0.027833	0.072983	0.088397	0.002629	0.549096	0.243658	0.014728	0.701982	0.731471	0.913657	0.581053	0.761909	0.118558	0.591765	0.441218	0.433287	0.405179	0.632653	0.858389	0.787358	0.489651	0.473118	0.444023	0.228298	0.213399	0.076833	0.414233	0.748730	0.730204	0.788238	0.289499	0.879605	0.052136	0.716189	0.539363	0.560573	0.596919	0.244787	0.784468	0.790606	0.092632	0.302122	0.768832	0.174985	0.853529	0.979796	0.782531	0.446474	0.320929	0.015503	0.118295	0.784018	0.884238	0.480013	0.657154	0.407621	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000
386	0.335668	0.657009	0.118094	0.851034	0.861473	0.513570	0.867514	0.723162	0.058851	0.241825	0.657481	0.014909	0.499429	0.299022	0.679487	0.242116	0.453903	0.361292	0.762885	0.628793	0.801470	0.968658	0.531033	0.215384	0.949217	0.954491	0.815429	0.305661	0.784710	0.793869	0.374223	0.058066	0.901021	0.147477	0.524290	0.674115	0.945164	0.058425	0.300435	0.463966	0.637676	0.270934	0.873983	0.595677	0.431093	0.519643	0.166220	0.789227	0.264061	0.744345	0.610342	0.227009	0.115685	0.516578	0.221999	0.230827	0.592634	0.298501	0.448129	0.144312	0.695145	0.601671	0.909437	0.817917	0.244674	0.556879	0.310157	0.487871	0.603540	0.552948	0.045334	0.779773	0.110746	0.868792	0.475476	0.917696	0.808705	0.056609	0.615091	0.909540	0.915864	0.531523	0.832234	0.443143	0.391976	0.725289	0.670201	0.890973	0.949947	0.250872	0.413318	0.586046	0.413250	0.628475	0.209969	0.184011	0.214757	0.784978	0.310417	0.917700	0.169558	0.293206	0.722686	0.903780	0.332871	0.009260	0.637707	0.899613	0.553453	0.306246	0.273702	0.593999	0.914936	0.230765	0.050327	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
387	0.895327	0.342701	0.643584	0.006349	0.812389	0.322447	0.428824	0.327278	0.586152	0.176591	0.989297	0.208777	0.883480	0.738484	0.020365	0.637403	0.721724	0.774889	0.696415	0.996278	0.407573	0.669314	0.168039	0.067698	0.674899	0.012116	0.320104	0.019770	0.813855	0.667503	0.440127	0.262075	0.776982	0.053326	0.696517	0.911268	0.838727	0.454488	0.958719	0.741692	0.424107	0.244907	0.531133	0.964839	0.860154	0.992729	0.389257	0.185014	0.898824	0.998059	0.739656	0.597788	0.442376	0.103842	0.328126	0.522131	0.699124	0.233519	0.370529	0.742894	0.924746	0.586940	0.955757	0.611592	0.926906	0.545036	0.597028	0.901937	0.232609	0.425706	0.354193	0.323472	0.583920	0.827738	0.013024	0.857628	0.419543	0.737805	0.402373	0.114972	0.722085	0.373191	0.094083	0.885308	0.975994	0.880173	0.636899	0.593602	0.898367	0.601068	0.718142	0.358665	0.440163	0.742255	0.641531	0.381965	0.705760	0.199022	0.841603	0.043531	0.570025	0.544151	0.979937	0.811243	0.763589	0.581562	0.345359	0.250140	0.854431	0.795740	0.331456	0.831491	0.938149	0.891717	0.812340	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000
388	0.822735	0.641091	0.490734	0.138039	0.843292	0.022275	0.505713	0.871961	0.609230	0.492560	0.431368	0.581825	0.257582	0.930625	0.622718	0.430332	0.865808	0.741812	0.409765	0.535693	0.036094	0.656386	0.389393	0.326029	0.275172	0.467812	0.428663	0.787497	0.144551	0.093610	0.882072	0.579304	0.687046	0.267685	0.290331	0.478231	0.216787	0.709056	0.118743	0.435086	0.865146	0.906481	0.491192	0.109291	0.433986	0.483405	0.485730	0.192238	0.920161	0.766745	0.310854	0.568416	0.897896	0.157394	0.826363	0.337343	0.861315	0.851482	0.919467	0.234975	0.501217	0.113499	0.435108	0.071593	0.749978	0.756492	0.182804	0.217891	0.489723	0.617379	0.756597	0.258715	0.633983	0.070307	0.332516	0.583240	0.092422	0.458472	0.683662	0.741483	0.968126	0.138865	0.609955	0.421075	0.162847	0.669170	0.361298	0.460581	0.920221	0.040379	0.097018	0.058110	0.159614	0.624979	0.304278	0.817984	0.117906	0.378022	0.660888	0.028278	0.147500	0.173262	0.464009	0.189824	0.179835	0.583634	0.546100	0.199813	0.081805	0.655947	0.927353	0.715105	0.374318	0.820786	0.577504	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000
389	0.206408	0.690530	0.484052	0.114285	0.290549	0.012898	0.002275	0.712021	0.097737	0.489870	0.733309	0.033800	0.228891	0.079755	0.504619	0.183890	0.655727	0.817922	0.810895	0.032487	0.026817	0.613950	0.263533	0.525782	0.593548	0.678150	0.914417	0.976003	0.069143	0.164445	0.367828	0.981846	0.920513	0.368853	0.580524	0.844376	0.755014	0.777310	0.565390	0.200010	0.339167	0.475389	0.526053	0.654057	0.135305	0.810133	0.719175	0.593466	0.076047	0.453207	0.559960	0.707594	0.974105	0.849884	0.296973	0.376079	0.596675	0.608253	0.080597	0.015641	0.857774	0.220088	0.123030	0.334085	0.916724	0.050995	0.743718	0.787222	0.271906	0.587249	0.997838	0.404390	0.790072	0.622549	0.380031	0.194255	0.073497	0.284302	0.342766	0.465199	0.294558	0.382314	0.092400	0.277546	0.536555	0.546571	0.327508	0.877184	0.390586	0.216460	0.040912	0.739668	0.055233	0.478728	0.151864	0.111099	0.952463	0.303158	0.821897	0.524582	0.857321	0.493019	0.643809	0.081308	0.679859	0.278893	0.610668	0.476423	0.499635	0.683053	0.557550	0.676694	0.970602	0.462453	0.974902	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000
390	0.158365	0.461069	0.408394	0.969273	0.527163	0.536261	0.209238	0.238567	0.658430	0.466818	0.950262	0.188711	0.085431	0.261857	0.553524	0.144632	0.911317	0.559568	0.064421	0.415029	0.442971	0.279013	0.526048	0.697620	0.093871	0.281873	0.710927	0.837049	0.250728	0.852293	0.998263	0.701836	0.409075	0.330781	0.992895	0.981273	0.171719	0.033701	0.278921	0.373856	0.561674	0.200763	0.444607	0.307276	0.096831	0.531353	0.405029	0.466142	0.760405	0.429999	0.181188	0.878488	0.442222	0.847315	0.056085	0.292556	0.205416	0.061593	0.118079	0.810279	0.774438	0.483118	0.723721	0.851647	0.983671	0.547727	0.398717	0.351624	0.876909	0.346614	0.503082	0.575659	0.468154	0.257718	0.463704	0.567833	0.353040	0.846128	0.184595	0.042726	0.450891	0.223234	0.291656	0.883414	0.536813	0.557320	0.799144	0.393529	0.550730	0.229862	0.508046	0.249551	0.018800	0.163500	0.462176	0.163470	0.445642	0.138958	0.708899	0.302377	0.121426	0.304872	0.027577	0.752679	0.963977	0.797336	0.159993	0.651935	0.925694	0.740578	0.601144	0.931501	0.912212	0.796118	0.726556	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000
